,record_year,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
560,2008,DODGE Charger,3.5,6,Auto-L5,4WD,Gasoline,CA,large car,7.0,15.0,22.0,18.0,5,no
561,2008,DODGE Charger,3.5,6,Auto-L5,2WD,Gasoline,CA,large car,7.0,17.0,24.0,20.0,6,yes
562,2008,DODGE Charger,3.5,6,Auto-L4,2WD,Gasoline,CA,large car,7.0,17.0,24.0,20.0,6,yes
563,2008,DODGE Charger,5.7,8,Auto-L5,4WD,Gasoline,FC,large car,7.0,15.0,22.0,18.0,5,no
564,2008,DODGE Charger,5.7,8,Auto-L5,2WD,Gasoline,FC,large car,7.0,15.0,23.0,18.0,5,no
565,2008,DODGE Charger,2.7,6,Auto-L4,2WD,Gasoline,FA,large car,6.0,18.0,26.0,21.0,6,no
566,2008,DODGE Charger,2.7,6,Auto-L4,2WD,Gasoline,CA,large car,6.0,18.0,26.0,21.0,6,no
567,2008,DODGE Charger,3.5,6,Auto-L5,4WD,Gasoline,FA,large car,6.0,15.0,22.0,18.0,5,no
568,2008,DODGE Charger,3.5,6,Auto-L5,2WD,Gasoline,FA,large car,6.0,17.0,24.0,20.0,6,no
569,2008,DODGE Charger,3.5,6,Auto-L4,2WD,Gasoline,FA,large car,6.0,17.0,24.0,20.0,6,no
570,2008,DODGE Charger,6.1,8,Auto-L5,2WD,Gasoline,FA,large car,6.0,13.0,18.0,15.0,3,no
571,2008,DODGE Charger,6.1,8,Auto-L5,2WD,Gasoline,CA,large car,6.0,13.0,18.0,15.0,3,no
572,2008,DODGE Dakota,3.7,6,Auto-L4,2WD,Gasoline,CA,pickup,7.0,15.0,20.0,17.0,4,no
573,2008,DODGE Dakota,3.7,6,Auto-L4,4WD,Gasoline,CA,pickup,7.0,14.0,18.0,15.0,3,no
574,2008,DODGE Dakota,4.7,8,Auto-L5,2WD,Gasoline,CA,pickup,7.0,14.0,19.0,15.0,3,no
575,2008,DODGE Dakota,4.7,8,Auto-L5,4WD,Gasoline,CA,pickup,7.0,14.0,19.0,15.0,3,no
576,2008,DODGE Dakota,3.7,6,Auto-L4,2WD,Gasoline,FA,pickup,6.0,15.0,20.0,17.0,4,no
577,2008,DODGE Dakota,3.7,6,Man-6,2WD,Gasoline,FA,pickup,6.0,16.0,20.0,18.0,5,no
578,2008,DODGE Dakota,3.7,6,Auto-L4,4WD,Gasoline,FA,pickup,6.0,14.0,18.0,15.0,3,no
579,2008,DODGE Dakota,3.7,6,Man-6,4WD,Gasoline,FA,pickup,6.0,15.0,19.0,16.0,4,no
580,2008,DODGE Dakota,3.7,6,Auto-L4,2WD,Gasoline,CA,pickup,6.0,15.0,20.0,17.0,4,no
581,2008,DODGE Dakota,3.7,6,Man-6,2WD,Gasoline,CA,pickup,6.0,16.0,20.0,18.0,5,no
582,2008,DODGE Dakota,3.7,6,Auto-L4,4WD,Gasoline,CA,pickup,6.0,14.0,18.0,15.0,3,no
583,2008,DODGE Dakota,3.7,6,Man-6,4WD,Gasoline,CA,pickup,6.0,15.0,19.0,16.0,4,no
584,2008,DODGE Durango,3.7,6,Auto-L4,2WD,Gasoline,CA,SUV,7.0,14.0,19.0,16.0,4,no
585,2008,DODGE Durango,4.7,8,Auto-L5,2WD,Gasoline,CA,SUV,7.0,14.0,19.0,15.0,3,no
586,2008,DODGE Durango,4.7,8,Auto-L5,4WD,Gasoline,CA,SUV,7.0,13.0,17.0,15.0,3,no
587,2008,DODGE Durango,3.7,6,Auto-L4,2WD,Gasoline,FA,SUV,6.0,14.0,19.0,16.0,4,no
588,2008,DODGE Durango,5.7,8,Auto-L5,2WD,Gasoline,FA,SUV,6.0,13.0,19.0,15.0,3,no
589,2008,DODGE Durango,5.7,8,Auto-L5,4WD,Gasoline,FA,SUV,6.0,13.0,18.0,15.0,3,no
590,2008,DODGE Durango,5.7,8,Auto-L5,2WD,Gasoline,CA,SUV,6.0,13.0,19.0,15.0,3,no
591,2008,DODGE Durango,5.7,8,Auto-L5,4WD,Gasoline,CA,SUV,6.0,13.0,18.0,15.0,3,no
592,2008,DODGE Magnum,3.5,6,Auto-L5,2WD,Gasoline,CA,SUV,7.0,17.0,24.0,20.0,6,yes
593,2008,DODGE Magnum,3.5,6,Auto-L4,2WD,Gasoline,CA,SUV,7.0,17.0,24.0,20.0,6,yes
594,2008,DODGE Magnum,3.5,6,Auto-L5,4WD,Gasoline,CA,SUV,7.0,15.0,22.0,18.0,5,no
595,2008,DODGE Magnum,5.7,8,Auto-L5,2WD,Gasoline,FC,SUV,7.0,15.0,23.0,18.0,5,no
596,2008,DODGE Magnum,5.7,8,Auto-L5,4WD,Gasoline,FC,SUV,7.0,15.0,22.0,18.0,5,no
597,2008,DODGE Magnum,2.7,6,Auto-L4,2WD,Gasoline,FA,SUV,6.0,18.0,26.0,21.0,6,no
598,2008,DODGE Magnum,2.7,6,Auto-L4,2WD,Gasoline,CA,SUV,6.0,18.0,26.0,21.0,6,no
599,2008,DODGE Magnum,3.5,6,Auto-L5,2WD,Gasoline,FA,SUV,6.0,17.0,24.0,20.0,6,no
600,2008,DODGE Magnum,3.5,6,Auto-L4,2WD,Gasoline,FA,SUV,6.0,17.0,24.0,20.0,6,no
601,2008,DODGE Magnum,3.5,6,Auto-L5,4WD,Gasoline,FA,SUV,6.0,15.0,22.0,18.0,5,no
602,2008,DODGE Magnum,6.1,8,Auto-L5,2WD,Gasoline,FA,SUV,6.0,13.0,18.0,15.0,3,no
603,2008,DODGE Magnum,6.1,8,Auto-L5,2WD,Gasoline,CA,SUV,6.0,13.0,18.0,15.0,3,no
604,2008,DODGE Nitro,3.7,6,Auto-L4,2WD,Gasoline,CA,SUV,7.0,16.0,22.0,18.0,5,no
605,2008,DODGE Nitro,3.7,6,Auto-L4,4WD,Gasoline,CA,SUV,7.0,15.0,21.0,17.0,4,no
606,2008,DODGE Nitro,3.7,6,Auto-L4,2WD,Gasoline,FA,SUV,6.0,16.0,22.0,18.0,5,no
607,2008,DODGE Nitro,3.7,6,Man-6,2WD,Gasoline,FA,SUV,6.0,16.0,22.0,19.0,5,no
608,2008,DODGE Nitro,3.7,6,Auto-L4,4WD,Gasoline,FA,SUV,6.0,15.0,21.0,17.0,4,no
609,2008,DODGE Nitro,3.7,6,Man-6,4WD,Gasoline,FA,SUV,6.0,16.0,22.0,18.0,5,no
610,2008,DODGE Nitro,3.7,6,Auto-L4,2WD,Gasoline,CA,SUV,6.0,16.0,22.0,18.0,5,no
611,2008,DODGE Nitro,3.7,6,Man-6,2WD,Gasoline,CA,SUV,6.0,16.0,22.0,19.0,5,no
612,2008,DODGE Nitro,3.7,6,Auto-L4,4WD,Gasoline,CA,SUV,6.0,15.0,21.0,17.0,4,no
613,2008,DODGE Nitro,3.7,6,Man-6,4WD,Gasoline,CA,SUV,6.0,16.0,22.0,18.0,5,no
614,2008,DODGE Nitro,4.0,6,Auto-L5,2WD,Gasoline,FA,SUV,6.0,16.0,21.0,18.0,5,no
615,2008,DODGE Nitro,4.0,6,Auto-L5,2WD,Gasoline,CA,SUV,6.0,16.0,21.0,18.0,5,no
616,2008,DODGE RAM 1500,3.7,6,Auto-L4,2WD,Gasoline,CA,pickup,7.0,14.0,19.0,16.0,4,no
617,2008,DODGE RAM 1500,4.7,8,Auto-L5,2WD,Gasoline,CA,pickup,7.0,13.0,18.0,15.0,3,no
618,2008,DODGE RAM 1500,4.7,8,Auto-L5,4WD,Gasoline,CA,pickup,7.0,13.0,17.0,15.0,3,no
619,2008,DODGE RAM 1500,3.7,6,Auto-L4,2WD,Gasoline,FA,pickup,6.0,14.0,19.0,16.0,4,no
620,2008,DODGE RAM 1500,3.7,6,Man-6,2WD,Gasoline,FA,pickup,6.0,16.0,19.0,17.0,4,no
621,2008,DODGE RAM 1500,3.7,6,Auto-L4,2WD,Gasoline,CA,pickup,6.0,14.0,19.0,16.0,4,no
622,2008,DODGE RAM 1500,3.7,6,Man-6,2WD,Gasoline,CA,pickup,6.0,16.0,19.0,17.0,4,no
623,2008,DODGE RAM 1500,4.7,8,Man-6,2WD,Gasoline,FA,pickup,6.0,13.0,17.0,14.0,2,no
624,2008,DODGE RAM 1500,4.7,8,Man-6,4WD,Gasoline,FA,pickup,6.0,12.0,16.0,14.0,2,no
625,2008,DODGE RAM 1500,4.7,8,Man-6,2WD,Gasoline,CA,pickup,6.0,13.0,17.0,14.0,2,no
626,2008,DODGE RAM 1500,4.7,8,Man-6,4WD,Gasoline,CA,pickup,6.0,12.0,16.0,14.0,2,no
627,2008,DODGE RAM 1500,5.7,8,Auto-L5,2WD,Gasoline,FA,pickup,6.0,13.0,19.0,15.0,3,no
628,2008,DODGE RAM 1500,5.7,8,Auto-L5,4WD,Gasoline,FA,pickup,6.0,13.0,17.0,14.0,2,no
629,2008,DODGE RAM 1500,5.7,8,Auto-L5,2WD,Gasoline,CA,pickup,6.0,13.0,19.0,15.0,3,no
630,2008,DODGE RAM 1500,5.7,8,Auto-L5,4WD,Gasoline,CA,pickup,6.0,13.0,17.0,14.0,2,no
631,2008,DODGE Viper,8.4,10,Man-6,2WD,Gasoline,FA,small car,6.0,13.0,22.0,16.0,4,no
632,2008,DODGE Viper,8.4,10,Man-6,2WD,Gasoline,CA,small car,6.0,13.0,22.0,16.0,4,no
633,2008,DODGE Viper Convertible,8.4,10,Man-6,2WD,Gasoline,FA,small car,6.0,13.0,22.0,16.0,4,no
634,2008,DODGE Viper Convertible,8.4,10,Man-6,2WD,Gasoline,CA,small car,6.0,13.0,22.0,16.0,4,no
635,2008,FERRARI 599 GTB Fiorano,5.9,12,Auto-6,2WD,Gasoline,FA,small car,6.0,11.0,15.0,12.0,0,no
636,2008,FERRARI 599 GTB Fiorano,5.9,12,Man-6,2WD,Gasoline,FA,small car,6.0,11.0,15.0,12.0,0,no
637,2008,FERRARI 599 GTB Fiorano,5.9,12,Auto-6,2WD,Gasoline,CA,small car,6.0,11.0,15.0,12.0,0,no
638,2008,FERRARI 599 GTB Fiorano,5.9,12,Man-6,2WD,Gasoline,CA,small car,6.0,11.0,15.0,12.0,0,no
639,2008,FERRARI 612 Scaglietti,5.7,12,Auto-6,2WD,Gasoline,FA,midsize car,6.0,9.0,16.0,11.0,0,no
640,2008,FERRARI 612 Scaglietti,5.7,12,Man-6,2WD,Gasoline,FA,midsize car,6.0,10.0,15.0,12.0,0,no
641,2008,FERRARI 612 Scaglietti,5.7,12,Auto-6,2WD,Gasoline,CA,midsize car,6.0,9.0,16.0,11.0,0,no
642,2008,FERRARI 612 Scaglietti,5.7,12,Man-6,2WD,Gasoline,CA,midsize car,6.0,10.0,15.0,12.0,0,no
643,2008,FORD Edge,3.5,6,Auto-L6,2WD,Gasoline,CA,SUV,7.0,16.0,24.0,19.0,5,no
644,2008,FORD Edge,3.5,6,Auto-L6,4WD,Gasoline,CA,SUV,7.0,15.0,22.0,18.0,5,no
645,2008,FORD Edge,3.5,6,Auto-L6,2WD,Gasoline,FA,SUV,6.0,16.0,24.0,19.0,5,no
646,2008,FORD Edge,3.5,6,Auto-L6,4WD,Gasoline,FA,SUV,6.0,15.0,22.0,18.0,5,no
647,2008,FORD Escape,2.3,4,Man-5,2WD,Gasoline,CA,SUV,7.0,22.0,28.0,24.0,7,yes
648,2008,FORD Escape,2.3,4,Auto-L4,2WD,Gasoline,FA,SUV,6.0,20.0,26.0,22.0,6,no
649,2008,FORD Escape,2.3,4,Man-5,2WD,Gasoline,FA,SUV,6.0,22.0,28.0,24.0,7,yes
650,2008,FORD Escape,2.3,4,Auto-L4,4WD,Gasoline,FA,SUV,6.0,19.0,24.0,21.0,6,no
651,2008,FORD Escape,2.3,4,Auto-L4,2WD,Gasoline,CA,SUV,6.0,20.0,26.0,22.0,6,no
652,2008,FORD Escape,2.3,4,Auto-L4,4WD,Gasoline,CA,SUV,6.0,19.0,24.0,21.0,6,no
653,2008,FORD Escape,3.0,6,Auto-L4,2WD,Gasoline,FA,SUV,6.0,18.0,24.0,20.0,6,no
654,2008,FORD Escape,3.0,6,Auto-L4,4WD,Gasoline,FA,SUV,6.0,17.0,22.0,19.0,5,no
655,2008,FORD Escape,3.0,6,Auto-L4,2WD,Gasoline,CA,SUV,6.0,18.0,24.0,20.0,6,no
656,2008,FORD Escape,3.0,6,Auto-L4,4WD,Gasoline,CA,SUV,6.0,17.0,22.0,19.0,5,no
657,2008,FORD Escape Hybrid,2.3,4,Auto-AV,2WD,Gasoline,CA,SUV,9.5,34.0,30.0,32.0,9,yes
658,2008,FORD Escape Hybrid,2.3,4,Auto-AV,4WD,Gasoline,CA,SUV,9.5,29.0,27.0,28.0,8,yes
659,2008,FORD Escape Hybrid,2.3,4,Auto-AV,2WD,Gasoline,FA,SUV,8.0,34.0,30.0,32.0,9,yes
660,2008,FORD Escape Hybrid,2.3,4,Auto-AV,4WD,Gasoline,FA,SUV,8.0,29.0,27.0,28.0,8,yes
661,2008,FORD Expedition,5.4,8,Auto-L6,2WD,Gasoline,CA,SUV,7.0,12.0,18.0,14.0,2,no
662,2008,FORD Expedition,5.4,8,Auto-L6,2WD,Gasoline,FA,SUV,6.0,12.0,18.0,14.0,2,no
663,2008,FORD Explorer,4.0,6,Auto-L5,2WD,Gasoline,FA,SUV,7.0,14.0,20.0,16.0,4,no
664,2008,FORD Explorer,4.0,6,Auto-L5,4WD,Gasoline,FA,SUV,7.0,13.0,19.0,15.0,3,no
665,2008,FORD Explorer,4.0,6,Auto-L5,2WD,Gasoline,CA,SUV,7.0,14.0,20.0,16.0,4,no
666,2008,FORD Explorer,4.0,6,Auto-L5,4WD,Gasoline,CA,SUV,7.0,13.0,19.0,15.0,3,no
667,2008,FORD Explorer,4.6,8,Auto-L6,2WD,Gasoline,CA,SUV,7.0,13.0,20.0,16.0,4,no
668,2008,FORD Explorer,4.6,8,Auto-L6,4WD,Gasoline,CA,SUV,7.0,13.0,19.0,15.0,3,no
669,2008,FORD Explorer,4.6,8,Auto-L6,2WD,Gasoline,FA,SUV,6.0,13.0,20.0,16.0,4,no
670,2008,FORD Explorer,4.6,8,Auto-L6,4WD,Gasoline,FA,SUV,6.0,13.0,19.0,15.0,3,no
671,2008,FORD Explorer Sport Trac,4.0,6,Auto-L5,2WD,Gasoline,FA,pickup,7.0,14.0,20.0,16.0,4,no
672,2008,FORD Explorer Sport Trac,4.0,6,Auto-L5,4WD,Gasoline,FA,pickup,7.0,13.0,19.0,15.0,3,no
673,2008,FORD Explorer Sport Trac,4.0,6,Auto-L5,2WD,Gasoline,CA,pickup,7.0,14.0,20.0,16.0,4,no
674,2008,FORD Explorer Sport Trac,4.0,6,Auto-L5,4WD,Gasoline,CA,pickup,7.0,13.0,19.0,15.0,3,no
675,2008,FORD Explorer Sport Trac,4.6,8,Auto-L6,2WD,Gasoline,CA,pickup,7.0,13.0,20.0,16.0,4,no
676,2008,FORD Explorer Sport Trac,4.6,8,Auto-L6,4WD,Gasoline,CA,pickup,7.0,13.0,19.0,15.0,3,no
677,2008,FORD Explorer Sport Trac,4.6,8,Auto-L6,2WD,Gasoline,FA,pickup,6.0,13.0,20.0,16.0,4,no
678,2008,FORD Explorer Sport Trac,4.6,8,Auto-L6,4WD,Gasoline,FA,pickup,6.0,13.0,19.0,15.0,3,no
679,2008,FORD F150,5.4,8,Auto-L4,2WD,Gasoline,FA,pickup,7.0,13.0,17.0,14.0,2,no
680,2008,FORD F150,5.4,8,Auto-L4,4WD,Gasoline,FA,pickup,7.0,13.0,17.0,14.0,2,no
681,2008,FORD F150,5.4,8,Auto-L4,2WD,Gasoline,CA,pickup,7.0,13.0,17.0,14.0,2,no
682,2008,FORD F150,5.4,8,Auto-L4,4WD,Gasoline,CA,pickup,7.0,13.0,17.0,14.0,2,no
683,2008,FORD F150,4.2,6,Auto-L4,2WD,Gasoline,CA,pickup,6.0,14.0,19.0,16.0,4,no
684,2008,FORD F150,4.2,6,Man-5,2WD,Gasoline,CA,pickup,6.0,14.0,20.0,16.0,4,no
685,2008,FORD F150,4.6,8,Auto-L4,2WD,Gasoline,CA,pickup,6.0,14.0,19.0,16.0,4,no
686,2008,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,CA,pickup,6.0,13.0,17.0,14.0,2,no
687,2008,FORD F150,4.2,6,Auto-L4,2WD,Gasoline,FA,pickup,3.0,14.0,19.0,16.0,4,no
688,2008,FORD F150,4.2,6,Man-5,2WD,Gasoline,FA,pickup,3.0,14.0,20.0,16.0,4,no
689,2008,FORD F150,4.6,8,Auto-L4,2WD,Gasoline,FA,pickup,3.0,14.0,19.0,16.0,4,no
690,2008,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,FA,pickup,3.0,13.0,17.0,14.0,2,no
691,2008,FORD F150,5.4,8,Auto-L4,2WD,Gasoline,FA,pickup,3.0,13.0,17.0,14.0,2,no
692,2008,FORD F150,5.4,8,Auto-L4,4WD,Gasoline,FA,pickup,3.0,13.0,17.0,14.0,2,no
693,2008,FORD F150 STX SE,5.4,8,Auto-L4,2WD,Gasoline,FA,pickup,7.0,14.0,19.0,15.0,3,no
694,2008,FORD F150 STX SE,5.4,8,Auto-L4,2WD,Gasoline,CA,pickup,7.0,14.0,19.0,15.0,3,no
695,2008,FORD F150 STX SE,5.4,8,Auto-L4,2WD,Gasoline,FA,pickup,3.0,14.0,19.0,15.0,3,no
696,2008,FORD F150 Supercharged,5.4,8,Auto-L4,2WD,Gasoline,FA,pickup,3.0,12.0,15.0,13.0,1,no
697,2008,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,CA,small car,9.5,24.0,33.0,28.0,8,yes
698,2008,FORD Focus,2.0,4,Man-5,2WD,Gasoline,CA,small car,9.5,24.0,35.0,28.0,8,yes
699,2008,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,FA,small car,8.0,24.0,33.0,28.0,8,yes
700,2008,FORD Focus,2.0,4,Man-5,2WD,Gasoline,FA,small car,8.0,24.0,35.0,28.0,8,yes
701,2008,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,FC,small car,7.0,24.0,33.0,28.0,8,yes
702,2008,FORD Focus,2.0,4,Man-5,2WD,Gasoline,FC,small car,7.0,24.0,35.0,28.0,8,yes
703,2008,FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,CA,midsize car,9.5,20.0,28.0,23.0,7,yes
704,2008,FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,CA,midsize car,7.0,17.0,25.0,20.0,6,yes
705,2008,FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,CA,midsize car,7.0,18.0,26.0,21.0,6,yes
706,2008,FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,FA,midsize car,6.0,20.0,28.0,23.0,7,yes
707,2008,FORD Fusion,2.3,4,Man-5,2WD,Gasoline,FA,midsize car,6.0,20.0,29.0,23.0,7,yes
708,2008,FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,FA,midsize car,6.0,17.0,25.0,20.0,6,no
709,2008,FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,FA,midsize car,6.0,18.0,26.0,21.0,6,no
710,2008,FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,CA,small car,7.0,16.0,24.0,19.0,5,no
711,2008,FORD Mustang,4.0,6,Man-5,2WD,Gasoline,CA,small car,7.0,17.0,26.0,20.0,6,yes
712,2008,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,CA,small car,7.0,15.0,22.0,18.0,5,no
713,2008,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,CA,small car,7.0,15.0,23.0,18.0,5,no
714,2008,FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,FA,small car,6.0,16.0,24.0,19.0,5,no
715,2008,FORD Mustang,4.0,6,Man-5,2WD,Gasoline,FA,small car,6.0,17.0,26.0,20.0,6,no
716,2008,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,FA,small car,6.0,15.0,22.0,18.0,5,no
717,2008,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,FA,small car,6.0,15.0,23.0,18.0,5,no
718,2008,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,CA,small car,6.0,15.0,22.0,18.0,5,no
719,2008,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,CA,small car,6.0,15.0,23.0,18.0,5,no
720,2008,FORD Mustang,5.4,8,Man-6,2WD,Gasoline,FA,small car,6.0,14.0,20.0,16.0,4,no
721,2008,FORD Mustang,5.4,8,Man-6,2WD,Gasoline,CA,small car,6.0,14.0,20.0,16.0,4,no
722,2008,FORD Ranger,2.3,4,Auto-L5,2WD,Gasoline,CA,pickup,7.0,19.0,24.0,21.0,6,yes
723,2008,FORD Ranger,2.3,4,Man-5,2WD,Gasoline,CA,pickup,7.0,21.0,26.0,23.0,7,yes
724,2008,FORD Ranger,3.0,6,Auto-L5,2WD,Gasoline,CA,pickup,7.0,15.0,20.0,17.0,4,no
725,2008,FORD Ranger,3.0,6,Man-5,2WD,Gasoline,CA,pickup,7.0,16.0,22.0,18.0,5,no
726,2008,FORD Ranger,3.0,6,Auto-L5,4WD,Gasoline,CA,pickup,7.0,14.0,19.0,16.0,4,no
727,2008,FORD Ranger,3.0,6,Man-5,4WD,Gasoline,CA,pickup,7.0,15.0,20.0,17.0,4,no
728,2008,FORD Ranger,2.3,4,Auto-L5,2WD,Gasoline,FA,pickup,6.0,19.0,24.0,21.0,6,no
729,2008,FORD Ranger,2.3,4,Man-5,2WD,Gasoline,FA,pickup,6.0,21.0,26.0,23.0,7,yes
730,2008,FORD Ranger,3.0,6,Auto-L5,2WD,Gasoline,FA,pickup,6.0,15.0,20.0,17.0,4,no
731,2008,FORD Ranger,3.0,6,Man-5,2WD,Gasoline,FA,pickup,6.0,16.0,22.0,18.0,5,no
732,2008,FORD Ranger,3.0,6,Auto-L5,4WD,Gasoline,FA,pickup,6.0,14.0,19.0,16.0,4,no
733,2008,FORD Ranger,3.0,6,Man-5,4WD,Gasoline,FA,pickup,6.0,15.0,20.0,17.0,4,no
734,2008,FORD Ranger,4.0,6,Man-5,2WD,Gasoline,FA,pickup,6.0,15.0,20.0,17.0,4,no
735,2008,FORD Ranger,4.0,6,Auto-L5,2WD,Gasoline,FA,pickup,6.0,15.0,20.0,17.0,4,no
736,2008,FORD Ranger,4.0,6,Auto-L5,4WD,Gasoline,FA,pickup,6.0,14.0,17.0,15.0,3,no
737,2008,FORD Ranger,4.0,6,Man-5,4WD,Gasoline,FA,pickup,6.0,15.0,19.0,16.0,4,no
738,2008,FORD Ranger,4.0,6,Man-5,2WD,Gasoline,CA,pickup,6.0,15.0,20.0,17.0,4,no
739,2008,FORD Ranger,4.0,6,Auto-L5,2WD,Gasoline,CA,pickup,6.0,15.0,20.0,17.0,4,no
740,2008,FORD Ranger,4.0,6,Auto-L5,4WD,Gasoline,CA,pickup,6.0,14.0,17.0,15.0,3,no
741,2008,FORD Ranger,4.0,6,Man-5,4WD,Gasoline,CA,pickup,6.0,15.0,19.0,16.0,4,no
742,2008,FORD Taurus,3.5,6,Auto-L6,4WD,Gasoline,CA,large car,9.5,17.0,24.0,19.0,5,no
743,2008,FORD Taurus,3.5,6,Auto-L6,2WD,Gasoline,CA,large car,9.5,18.0,28.0,22.0,6,yes
744,2008,FORD Taurus,3.5,6,Auto-L6,4WD,Gasoline,FA,large car,6.0,17.0,24.0,19.0,5,no
745,2008,FORD Taurus,3.5,6,Auto-L6,2WD,Gasoline,FA,large car,6.0,18.0,28.0,22.0,6,no
746,2008,FORD Taurus X,3.5,6,Auto-L6,2WD,Gasoline,CA,SUV,9.5,16.0,24.0,19.0,5,no
747,2008,FORD Taurus X,3.5,6,Auto-L6,4WD,Gasoline,CA,SUV,9.5,15.0,22.0,18.0,5,no
748,2008,FORD Taurus X,3.5,6,Auto-L6,2WD,Gasoline,FA,SUV,6.0,16.0,24.0,19.0,5,no
749,2008,FORD Taurus X,3.5,6,Auto-L6,4WD,Gasoline,FA,SUV,6.0,15.0,22.0,18.0,5,no
750,2008,GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,FA,SUV,6.0,16.0,24.0,19.0,5,no
751,2008,GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,FA,SUV,6.0,16.0,22.0,18.0,5,no
752,2008,GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,CA,SUV,6.0,16.0,24.0,19.0,5,no
753,2008,GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,CA,SUV,6.0,16.0,22.0,18.0,5,no
754,2008,GMC Canyon,2.9,4,Man-5,2WD,Gasoline,FC,pickup,7.0,18.0,24.0,20.0,6,yes
755,2008,GMC Canyon,2.9,4,Auto-L4,2WD,Gasoline,FC,pickup,7.0,18.0,24.0,20.0,6,yes
756,2008,GMC Canyon,2.9,4,Man-5,4WD,Gasoline,FC,pickup,7.0,16.0,22.0,18.0,5,no
757,2008,GMC Canyon,2.9,4,Auto-L4,4WD,Gasoline,FC,pickup,7.0,17.0,22.0,19.0,5,no
758,2008,GMC Canyon,3.7,5,Auto-L4,2WD,Gasoline,FC,pickup,7.0,16.0,22.0,18.0,5,no
759,2008,GMC Canyon,3.7,5,Auto-L4,4WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no
760,2008,GMC Canyon,3.7,5,Auto-L4,4WD,Gasoline,FC,pickup,7.0,15.0,21.0,17.0,4,no
761,2008,GMC Canyon,2.9,4,Man-5,2WD,Gasoline,FA,pickup,6.0,18.0,24.0,20.0,6,no
762,2008,GMC Canyon,2.9,4,Auto-L4,2WD,Gasoline,FA,pickup,6.0,18.0,24.0,20.0,6,no
763,2008,GMC Canyon,2.9,4,Man-5,4WD,Gasoline,FA,pickup,6.0,16.0,22.0,18.0,5,no
764,2008,GMC Canyon,2.9,4,Auto-L4,4WD,Gasoline,FA,pickup,6.0,17.0,22.0,19.0,5,no
765,2008,GMC Canyon,3.7,5,Auto-L4,2WD,Gasoline,FA,pickup,6.0,14.0,18.0,15.0,3,no
766,2008,GMC Canyon,3.7,5,Auto-L4,2WD,Gasoline,FA,pickup,6.0,16.0,22.0,18.0,5,no
767,2008,GMC Canyon,3.7,5,Auto-L4,4WD,Gasoline,FA,pickup,6.0,15.0,20.0,17.0,4,no
768,2008,GMC Canyon,3.7,5,Auto-L4,4WD,Gasoline,FA,pickup,6.0,15.0,21.0,17.0,4,no
769,2008,GMC Envoy,4.2,6,Auto-L4,2WD,Gasoline,FC,SUV,7.0,14.0,20.0,16.0,4,no
770,2008,GMC Envoy,4.2,6,Auto-L4,4WD,Gasoline,FC,SUV,7.0,14.0,20.0,16.0,4,no
771,2008,GMC Envoy,4.2,6,Auto-L4,2WD,Gasoline,FA,SUV,6.0,14.0,20.0,16.0,4,no
772,2008,GMC Envoy,4.2,6,Auto-L4,4WD,Gasoline,FA,SUV,6.0,14.0,20.0,16.0,4,no
773,2008,GMC Envoy,5.3,8,Auto-L4,2WD,Gasoline,CA,SUV,6.0,14.0,20.0,17.0,4,no
774,2008,GMC Envoy,5.3,8,Auto-L4,4WD,Gasoline,CA,SUV,6.0,13.0,19.0,16.0,4,no
775,2008,GMC Envoy,5.3,8,Auto-L4,2WD,Gasoline,FA,SUV,3.0,14.0,20.0,17.0,4,no
776,2008,GMC Envoy,5.3,8,Auto-L4,4WD,Gasoline,FA,SUV,3.0,13.0,19.0,16.0,4,no
777,2008,GMC Savana 1500,4.3,6,Auto-L4,2WD,Gasoline,FA,van,6.0,15.0,20.0,17.0,4,no
778,2008,GMC Savana 1500,4.3,6,Auto-L4,2WD,Gasoline,CA,van,6.0,15.0,20.0,17.0,4,no
