Unnamed: 0_2008,record_yea_2008,model_2008,displ_2008,cyl_2008,trans_2008,drive_2008,fuel_2008,cert_regio_2008,veh_class_2008,air_pollut_2008,city_mpg_2008,hwy_mpg_2008,cmb_mpg_2008,greenhouse_2008,smartway_2008,Unnamed: 0,record_year,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1535,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Ethanol,CA,pickup,5.0,12.0,16.0,14.0,4,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1536,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Ethanol,FA,pickup,5.0,12.0,16.0,14.0,4,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1537,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Ethanol,CA,pickup,5.0,12.0,15.0,13.0,3,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1538,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Ethanol,FA,pickup,5.0,12.0,15.0,13.0,3,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1539,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Ethanol,CA,pickup,3.0,12.0,17.0,14.0,3,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1540,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Ethanol,FA,pickup,3.0,12.0,17.0,14.0,3,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1614,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Gas,CA,pickup,5.0,18.0,24.0,20.0,4,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1615,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Gas,FA,pickup,5.0,18.0,24.0,20.0,4,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1616,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Gas,CA,pickup,5.0,17.0,22.0,19.0,3,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1617,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Gas,FA,pickup,5.0,17.0,22.0,19.0,3,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1618,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gas,CA,pickup,3.0,16.0,23.0,19.0,3,No
396,2008,CHEVROLET Silverado 15,4.8,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,18.0,16.0,4,no,1619,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gas,FA,pickup,3.0,16.0,23.0,19.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,383,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,CA,pickup,3.0,16.0,23.0,19.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,384,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,CA,special purpose,3.0,15.0,20.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,385,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,FA,pickup,3.0,16.0,23.0,19.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,386,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,FA,special purpose,3.0,15.0,20.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,387,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,388,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,CA,special purpose,3.0,15.0,19.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,389,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,390,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,FA,special purpose,3.0,15.0,19.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,391,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,18.0,24.0,20.0,4,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,392,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,18.0,24.0,20.0,4,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,393,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,394,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,395,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,16.0,21.0,18.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,396,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,16.0,21.0,18.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,397,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,15.0,20.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,398,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,15.0,20.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,399,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,15.0,21.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,400,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,15.0,21.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,401,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,15.0,20.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,402,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,15.0,20.0,17.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1535,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Ethanol,CA,pickup,5.0,12.0,16.0,14.0,4,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1536,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Ethanol,FA,pickup,5.0,12.0,16.0,14.0,4,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1537,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Ethanol,CA,pickup,5.0,12.0,15.0,13.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1538,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Ethanol,FA,pickup,5.0,12.0,15.0,13.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1539,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Ethanol,CA,pickup,3.0,12.0,17.0,14.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1540,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Ethanol,FA,pickup,3.0,12.0,17.0,14.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1614,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Gas,CA,pickup,5.0,18.0,24.0,20.0,4,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1615,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Gas,FA,pickup,5.0,18.0,24.0,20.0,4,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1616,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Gas,CA,pickup,5.0,17.0,22.0,19.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1617,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Gas,FA,pickup,5.0,17.0,22.0,19.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1618,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gas,CA,pickup,3.0,16.0,23.0,19.0,3,No
397,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,15.0,20.0,17.0,4,no,1619,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gas,FA,pickup,3.0,16.0,23.0,19.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,383,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,CA,pickup,3.0,16.0,23.0,19.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,384,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,CA,special purpose,3.0,15.0,20.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,385,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,FA,pickup,3.0,16.0,23.0,19.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,386,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,FA,special purpose,3.0,15.0,20.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,387,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,388,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,CA,special purpose,3.0,15.0,19.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,389,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,390,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,FA,special purpose,3.0,15.0,19.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,391,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,18.0,24.0,20.0,4,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,392,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,18.0,24.0,20.0,4,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,393,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,394,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,395,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,16.0,21.0,18.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,396,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,16.0,21.0,18.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,397,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,15.0,20.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,398,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,15.0,20.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,399,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,15.0,21.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,400,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,15.0,21.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,401,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,15.0,20.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,402,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,15.0,20.0,17.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1535,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Ethanol,CA,pickup,5.0,12.0,16.0,14.0,4,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1536,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Ethanol,FA,pickup,5.0,12.0,16.0,14.0,4,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1537,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Ethanol,CA,pickup,5.0,12.0,15.0,13.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1538,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Ethanol,FA,pickup,5.0,12.0,15.0,13.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1539,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Ethanol,CA,pickup,3.0,12.0,17.0,14.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1540,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Ethanol,FA,pickup,3.0,12.0,17.0,14.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1614,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Gas,CA,pickup,5.0,18.0,24.0,20.0,4,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1615,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Gas,FA,pickup,5.0,18.0,24.0,20.0,4,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1616,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Gas,CA,pickup,5.0,17.0,22.0,19.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1617,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Gas,FA,pickup,5.0,17.0,22.0,19.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1618,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gas,CA,pickup,3.0,16.0,23.0,19.0,3,No
398,2008,CHEVROLET Silverado 15,5.3,8,Auto-L4,4WD,Gasoline,FC,pickup,7.0,14.0,19.0,16.0,4,no,1619,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gas,FA,pickup,3.0,16.0,23.0,19.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,383,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,CA,pickup,3.0,16.0,23.0,19.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,384,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,CA,special purpose,3.0,15.0,20.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,385,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,FA,pickup,3.0,16.0,23.0,19.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,386,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,2WD,Gasoline,FA,special purpose,3.0,15.0,20.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,387,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,388,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,CA,special purpose,3.0,15.0,19.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,389,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,390,2018,CHEVROLET Silverado 15,5.3,80,Auto-6,4WD,Gasoline,FA,special purpose,3.0,15.0,19.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,391,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,18.0,24.0,20.0,4,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,392,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,18.0,24.0,20.0,4,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,393,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,16.0,22.0,18.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,394,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,16.0,22.0,18.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,395,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,16.0,21.0,18.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,396,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,16.0,21.0,18.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,397,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,15.0,20.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,398,2018,CHEVROLET Silverado 15,5.3,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,15.0,20.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,399,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,2WD,Gasoline,CA,pickup,3.0,15.0,21.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,400,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,2WD,Gasoline,FA,pickup,3.0,15.0,21.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,401,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,4WD,Gasoline,CA,pickup,3.0,15.0,20.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,402,2018,CHEVROLET Silverado 15,6.2,80,Auto-8,4WD,Gasoline,FA,pickup,3.0,15.0,20.0,17.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,1535,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Ethanol,CA,pickup,5.0,12.0,16.0,14.0,4,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,1536,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,2WD,Ethanol,FA,pickup,5.0,12.0,16.0,14.0,4,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,1537,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Ethanol,CA,pickup,5.0,12.0,15.0,13.0,3,No
399,2008,CHEVROLET Silverado 15,6.0,8,Auto-L4,2WD,Gasoline,FC,pickup,7.0,13.0,18.0,15.0,3,no,1538,2018,CHEVROLET Silverado 15,4.3,60,Auto-6,4WD,Ethanol,FA,pickup,5.0,12.0,15.0,13.0,3,No
